deputyName,expenseType,amount,year,month,day,sellerName,partyAcronym,stateAcronym
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,206.94,2023,march,18,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,281.73,2023,april,4,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,179.33,2023,april,6,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,66.61,2023,april,18,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,134.41,2023,may,26,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,155.41,2023,june,10,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,296.13,2023,june,15,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,141.13,2023,june,23,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,133.64,2023,july,29,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,248.53,2023,june,30,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,173.85,2023,july,2,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,179.94,2023,july,6,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,196.26,2023,july,9,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,242.49,2023,july,14,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,130.07,2023,july,15,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,123.4,2023,july,19,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,50,2023,july,20,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,83.06,2023,july,20,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,187.7,2023,july,20,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,133.19,2023,july,24,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,116.66,2023,july,26,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,53.03,2023,july,27,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,243.32,2023,july,31,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,167.36,2023,august,1,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,284.16,2023,august,2,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,82.55,2023,august,7,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,144.85,2023,august,8,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,127.76,2023,august,14,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,131.67,2023,august,23,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,176.42,2023,august,25,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,168.35,2023,august,26,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,274.47,2023,september,1,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,133.56,2023,september,8,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,100,2023,september,15,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,162.99,2023,september,19,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,128.92,2023,september,19,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,258.81,2023,september,19,COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,118.78,2023,october,17,COMERCIAL AMAZONIA 02 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,72.22,2023,october,20,COMERCIAL AMAZONIA 02 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,92.54,2023,november,2,COMERCIAL AMAZONIA 02 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,158.6,2023,november,4,COMERCIAL AMAZONIA 02 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,121.77,2023,november,7,COMERCIAL AMAZONIA 02 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,113.2,2023,november,16,COMERCIAL AMAZONIA 02 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,99.45,2023,february,21,COMERCIAL AMAZONIA 04 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,204.96,2023,april,15,COMERCIAL AMAZONIA 18 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,147.88,2023,march,31,COMERCIAL AMAZONIA 22 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,157.81,2023,february,22,COMERCIAL AMAZONIA 24 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,167.92,2023,march,6,COMERCIAL AMAZONIA 24 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,249.28,2023,march,20,COMERCIAL AMAZONIA 24 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,193.8,2023,may,4,COMERCIAL AMAZONIA 24 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,322.58,2023,may,9,COMERCIAL AMAZONIA 24 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,288.36,2023,july,9,COMERCIAL AMAZONIA 24 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,169.91,2023,september,12,COMERCIAL AMAZONIA 24 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,161.99,2023,september,26,COMERCIAL AMAZONIA 24 DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,135.68,2023,march,27,COMERCIAL AMAZONIA 26 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,211.06,2023,march,29,COMERCIAL AMAZONIA 26 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,143,2023,june,18,COMERCIAL AMAZONIA 26 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,125.12,2023,october,27,COMERCIAL AMAZONIA 26 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,155.16,2023,october,27,COMERCIAL AMAZONIA 26 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,206.14,2023,february,17,COMERCIAL AMAZONIA 27 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,105.82,2023,october,11,COMERCIAL AMAZONIA 27 DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,179.46,2023,september,28,COMERCIAL AMAZONIA DE PETROLEO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,99.73,2023,november,21,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,70,2023,november,24,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,136.37,2023,november,24,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,97.13,2023,november,24,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,71.38,2023,november,28,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,180.4,2023,november,28,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,101.75,2023,december,1,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,132.19,2023,december,11,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,173.76,2023,november,30,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,189.06,2023,december,14,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,100.02,2023,november,17,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,121.36,2023,november,18,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,160.01,2023,november,22,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,85.53,2023,november,23,COMERCIAL AMAZONIA DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,144.01,2023,june,8,COMERCIAL DE COMBUSTIVEIS PARAISO EIRELI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,324.05,2023,march,23,COMERCIAL DE COMBUSTIVEIS SHOPING LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,259.59,2023,april,14,COMERCIAL DE PETROLEO F CORREA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,222.47,2023,may,7,COMERCIAL DE PETROLEO F CORREA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,132.68,2023,june,15,COMERCIAL DE PETROLEO F CORREA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,90,2023,september,27,COMERCIO DE COMBUSTIVEIS CARMELITANO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,162.75,2023,february,24,D E CERUTTI & CIA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,102.02,2023,march,18,D E CERUTTI & CIA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,150.04,2023,march,18,D E CERUTTI & CIA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,87.05,2023,november,30,D E CERUTTI & CIA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,193.42,2023,august,27,D JUNIOR DE SOUSA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,230.1,2023,september,23,DECIO COM. E SERV. ROD. LTDA  RIO VERDE   POSTO,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,68.05,2023,september,27,DECIO COM. E SERV. ROD. LTDA  RIO VERDE   POSTO,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,160.78,2023,march,6,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,254.96,2023,april,1,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,168.98,2023,april,24,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,314.03,2023,june,1,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,241.07,2023,june,11,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,219.64,2023,june,22,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,263.26,2023,june,28,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,182.3,2023,july,1,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,80,2023,july,5,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,171.68,2023,october,10,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,100,2023,november,15,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,115.01,2023,december,5,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,100,2023,december,11,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,130,2023,december,20,DELCARO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,292.57,2023,july,16,DEM & DEM COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,170.09,2023,september,1,DEM & DEM COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,122.15,2023,november,14,DEM & DEM COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,132.69,2023,august,10,DEM E DEM COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,99.42,2023,april,21,DENICOLO COMERCIO DE COMBUSTIVEIS LTDA  REDE SAO PAULO F1,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,124.4,2023,november,27,DIAS BLANCO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,115.77,2023,october,5,EL SHADDAY COM DE COMBUSTIVEIS, LUBRIFICANTES E TRANSP LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,159.47,2023,september,14,GOES COMBUSTIVEIS, LUBRIFICANTES E GLP LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,251.26,2023,november,25,HAMERSKI COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,190.91,2023,february,25,IDEAL COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,138,2023,march,17,J Martins de Almeida,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,279.96,2023,april,29,JET 7 POSTOS E SERVIÇOS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,110.26,2023,september,19,LESTE COMERCIO DE PETROLEO E DERIVADOS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,229.09,2023,april,16,LOCATELLI DERIVADOS DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,192.04,2023,december,14,LOS PAMPAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,130.68,2023,october,5,MATO GROSSO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,152.28,2023,december,18,MATO GROSSO COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,417.08,2023,october,7,MATRIX POSTOS DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,280.02,2023,september,2,MATRIX POSTOS DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,146.44,2023,september,25,MAXIMUM COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,133.03,2023,march,4,MEINKE&CIA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,215.04,2023,april,21,MORADA AUTO POSTO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,251.21,2023,june,23,MORADA AUTO POSTO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,126.15,2023,september,29,Moreira Alvares Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,154.17,2023,october,28,NC AUTO POSTO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,160,2023,july,14,NILVO PAULO PEZZINI - EPP,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,142.2,2023,september,22,NILVO PAULO PEZZINI - EPP,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,134.2,2023,september,24,NILVO PAULO PEZZINI - EPP,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,130.29,2023,june,26,PALMAS AUTO POSTO CUIABA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,74.86,2023,september,3,Palo Alto Combustiveis Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,148.72,2023,june,7,PAPAI AUTO POSTO CUIABA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,186.6,2023,november,30,PAPAI AUTO POSTO CUIABA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,318.06,2023,april,5,PARADISE AUTO POSTO CUIABA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,179.62,2023,november,2,Pasadena Combustiveis Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,192.67,2023,november,29,Pasadena Combustiveis Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,205.01,2023,march,19,Pasadena Combustiveis Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,138.93,2023,march,19,Pasadena Combustiveis Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,172.33,2023,march,17,Paulo Andreis e Cia Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,243.36,2023,november,3,Paulo Andreis e Cia Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,173.59,2023,november,30,Paulo Andreis e Cia Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,192.19,2023,december,15,Paulo Andreis e Cia Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,290.02,2023,august,14,PERIOLI AUTO POSTO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,82.87,2023,september,27,POSTO ALDO JATAI,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,148.62,2023,september,29,POSTO ARCO IRIS,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,100,2023,september,28,POSTO CACIQUE LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,120,2023,september,29,Posto Continental Inhumas Ltda,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,138.02,2023,september,27,POSTO DE COMBUSTIVEIS 310 SUL LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,151.81,2023,august,13,POSTO DE COMBUSTIVEIS ABASTECE TERESINA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,101.07,2023,november,19,POSTO DE COMBUSTIVEIS ALVORADA DE PRIMAVERA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,186.09,2023,february,6,POSTO DE COMBUSTIVEL CEASA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,157.05,2023,march,3,POSTO JULIO CAMPOS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,191.02,2023,october,26,POSTO NOVA COQUEIRAL LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,335.78,2023,april,1,POSTO PREMIUM PASSEIO DAS AGUAS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,132.01,2023,february,17,POSTO SANTA LUZIA IX LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,168.03,2023,september,23,POSTO SETE MILHAS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,176.24,2023,march,17,POSTO TERRA SANTA DE JUSSARA LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,76,2023,november,4,PRIME COMERCIO DE COMBUSTIVEIS EIRELI - ME,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,151.04,2023,april,21,R C COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,162.38,2023,may,21,R C COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,210.61,2023,july,8,R C COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,212.55,2023,august,27,R C COMERCIO DE COMBUSTIVEIS LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,110.51,2023,october,1,R13 CALDAS NOVAS II DERIVADOS DE PETROLEO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,273.43,2023,november,3,RDK COMERCIO DE COMBUSTIVEIS LTDA EPP,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,191.99,2023,may,12,REDE AMERICA DE COMBUSTIVEIS JK LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,178.09,2023,june,18,REDE AMERICA DE COMBUSTIVEIS JK LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,215.1,2023,july,2,REDE AMERICA DE COMBUSTIVEIS JK LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,106.44,2023,september,23,REDE AMERICA DE COMBUSTIVEIS JK LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,80,2023,october,26,REDE DE POSTOS 3R LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,226.28,2023,april,20,REDE DE POSTOS CONTI COMIGO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,230.36,2023,june,7,REDE DE POSTOS CONTI COMIGO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,247.64,2023,june,20,REDE DE POSTOS CONTI COMIGO LTDA,PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,215.55,2023,august,19,REDE DE POSTOS SANTA MARIA LTDA (POSTO XV),PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,152,2023,august,29,REDE DE POSTOS SANTA MARIA LTDA (POSTO XV),PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,107.45,2023,october,19,REDE DE POSTOS SANTA MARIA LTDA (POSTO XV),PL,MT
Abilio Brunini,COMBUSTÍVEIS E LUBRIFICANTES.,257.6,2023,july,5,REDE DE POSTOS SANTA MARIA LTDA (POSTO XV),PL,MT
